"name","price","brand","category","description","name_2","price_2","brand_2","category_2","description_2"
"Intenso Basic Line 3503470 - Memoria USB 2.0 (16 GB), color negro y plateado","7.96","nan","nan","nan","Intenso Basic Line USB 2.0 (16GB) USB-Speicherstick silber/schwarz","7.0","Intenso","nan","nan"
"Sandisk 128GB Pro UX 8GB 32GB 90MB/s zu UHS-1 unità 1) memoria and dans to U3 U3,","27.91","Sandisk","nan","nan","SANDISK 128GB PRO UX 8GB 32GB 90MB/S ZU UHS-1 UNITÀ 1) MEMORIA AND DANS TO U3 U3,","19.99","Sandisk","nan","nan"
"Intenso Basic Line - clé USB - 16 Go\n","17.71","Intenso","nan","Intenso Basic Line - clé USB - 16 Go. Carte CompactFlash. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.","Intenso Basic Line 3503470 - Memoria USB 2.0 (16 GB), color negro y plateado","7.96","nan","nan","nan"
"Karta pami?ci SAMSUNG 128GB microSDXC Pro MB","369.0","nan","nan","nan","Tarjeta microSDXC Samsung clase 10 128GB PRO con adaptador","99.99","nan","nan","nan"
"Lexar JumpDrive V30 - Memoria USB 2.0 de 32 GB, verde","10.35","nan","nan","nan","Clé USB Lexar 32GB JumpDrive V30 32Go USB 2.0 Type A Vert, Blanc lecteur USB flash (MK1344856649)","19.87","nan","nan","nan"
"Sandisk SDHC 8GB SDHC-Speicherkarte","7.99","Sandisk","nan","nan","SanDisk Scheda di Memoria SDHC 8 GB, Classe 4","nan","nan","nan","nan"
"Toshiba Exceria Pro N101 32GB SD Memory Card 260 MB/s - THN-N101K0320E6","59.56","nan","nan","nan","Toshiba EXCERIA PRO - carte mémoire flash - 32 Go - SDHC UHS-II","nan","nan","nan","nan"
"Sony Expert UHS-I Class 10 U3 MicroSD Memory Card, 128GB, 95MB/s, with SD Adapter","1549.0","sony","nan","nan","Sony SRG1UXA 128GB MicroSDXC UHS-I Clase 10 memoria flash - Tarjeta de memoria (128 GB, MicroSDXC, Clase 10, UHS-I, 95 MB/s, Negro): Amazon.es: Informática","175.05","nan","nan","nan"
"KINGSTON Ultimate SDHC 16GB, UHS-I/Class 10 (SDA10/16GB)","17.99","nan","nan","nan","Kingston Ultimate - carte mémoire flash - 16 Go - SDHC\n","20.02","Kingston","nan","Kingston Ultimate - carte mémoire flash - 16 Go - SDHC. Carte SD. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin."
"Pendrive 4gb Usb2.0 Intenso Rainbow Negro","6.14","intenso","nan","nan","Intenso Rainbow Line - USB-Stick - 4 GB - Blau","7.95","nan","nan","nan"
"Intenso Rainbow Line - USB-Stick - 4 GB - Blau","7.95","nan","nan","nan","INTENSO Rainbow Line, USB-Stick, USB 2.0, 4 GB","6.49","nan","nan","nan"
"carte sd usb uhs-i clé speicherkarte flash digital line zapisu 150 - mb/s, zu nero","76.99","Kingston","nan","nan","carte sd usb uhs-i clé speicherkarte flash digital line zapisu 150 - mb/s, zu nero kingston","58.99","Kingston","nan","nan"
"Toshiba Exceria Pro N401 64GB SD Memory Card 95 MB/s 4K HD - THN-N401S0640E4","40.92","nan","nan","nan","Toshiba Exceria Pro N401 SDXC 64GB UHS-I U3 Speicherkarte (bis zu 95MB/Sek. lesen),Toshiba,THN-N401S0640E4","nan","nan","nan","nan"
"Lexar JumpDrive S25 - USB-Flash-Laufwerk - 64 GB - USB 3.0 - Violett","47.22","Lexar","nan","nan","Clé USB Lexar JUMPDRIVE S25 64GB (4110315)","34.9","nan","nan","nan"
"Kingston SD kaart UHS-I 128GB","66.5","nan","nan","nan","Tesco direct: Kingston Technology SDXC UHS-I U3 (SDA3) 128GB UHS Class 3 memory","nan","nan","nan","nan"
"Tesco direct: PNY Attach 4 8GB USB 2.0 Type-A Black flash drive","nan","nan","nan","nan","PNY FD8GBATT4-EF - Memoria USB 2.0 de 8 GB, color negro","11.86","nan","nan","nan"
"Samsung Extreme SD Extreme GB sdxc U3 (SDCZ73-064G-G46) (SDSDB-032G-B3)","nan","Samsung","nan","nan","samsung extreme sd extreme sdxc u3 (sdcz73-064g-g46) (sdsdb-032g-b3)","nan","Samsung","nan","nan"
"SANDISK M302-EA 512GB DE UHS-I MICROSDHC 64GB 64GB 32GO","28.99","SanDisk","nan","nan","SanDisk MicroSDHC M302-EA 64gb UHS-I 512GB 64GB de 32Go","54.98","SanDisk","nan","nan"
"lexar microsdhc pro attach? vault 128gb sd memoria","45.99","Lexar","nan","nan","lexar microsdhc pro attach? vault 128gb sd memoria zaprojektowana","41.99","Lexar","nan","nan"
"USB Flash Kingston DataTraveler SE9 G2 8GB kovový","247.0","nan","nan","nan","Kingston DataTraveler SE9 G2 - chiavetta 8GB USB 3.0, grigia","nan","nan","nan","nan"
"HyperX Savage HXS3/512 GB USB-Stick USB 3.0 schwarz/rot bis zu 350MB/Sek R, 250MB/Sek W","222.47","nan","nan","nan","Kingston HyperX Savage - USB-Flash-Laufwerk - 512 GB - USB 3.1 -","309.0","nan","nan","nan"
"Lexar V30 16GB JumpDrive USB 2.0 Flash Drive Memory Stick - Teal","5.99","nan","nan","nan","Clé USB Lexar 16GB JumpDrive V30 16Go USB 2.0 Type A Blanc lecteur USB flash (MK1289619889)","11.94","nan","nan","nan"
"Toshiba Pendrive USB High-Speed, 8 GB, Bianco","nan","nan","nan","nan","Toshiba THN-U202L0080E4 Memoria USB portatile","nan","nan","nan","nan"
"SanDisk SD - React 128 GB, Zielony flash MB/Sek r440/w400 - in FOTOKSI??K?","46.24","SanDisk","nan","nan","sandisk sd - react 128 gb, zielony flash mb/sek r440/w400 - in fotoksi??k?","51.99","SanDisk","nan","nan"
"SONY SF8U, SD Full Size SD Speicherkarte, 8 GB, 90 MB/s","8.99","nan","nan","nan","Sony SDHC 8GB Class 10 UHS-I","350.0","nan","nan","nan"
"TOSHIBA TransMemory U202, 128 GB","28.99","nan","nan","nan","Clé USB 128 Go - THN-U202W1280E4 - Blanc TOSHIBA Achat dans le rayon Clés USB USB 2.0","30.05","nan","nan","nan"
"Sandisk,Sandisk,Memoria Lexar 128 2 USB-flashstation UHS-I (32GB) Drive GB, Fnac.es","109.0","Lexar","nan","nan","sandisk,sandisk,memoria lexar 128 2 uhs-i (32gb) drive gb, fnac.es","117.99","Lexar","nan","nan"
"Tesco direct: Lexar JumpDrive S25 64 GB USB 3.0 Flash Drive - Purple, White","27.27","nan","nan","nan","Lexar JumpDrive S25 USB 3.0 64GB","34.0","nan","nan","nan"
"Lexar P20 32GB USB 3.0 JumpDrive - LJDP20-32GCRBEU,LEXAR MEDIA INC,LJDP20-32GCRBEU","42.55","nan","nan","nan","Clé USB Lexar P20 USB 3.0 32 GO (4187369)","36.07","nan","nan","nan"
"EXTREME UHS-I MICRO Class GB Negro LJDS70-32GABEU microSDXC SD Basic - Kingston","172.99","Kingston","nan","nan","Kingston MICRO SD EXTREME UHS-I microSDXC Class Basic LJDS70-32GABEU Negro - GB","144.9","Kingston","nan","nan"
"Intenso premium line 64gb usb 3.0 (3534490)","nan","nan","nan","nan","Intenso premium line 64gb usb 3.0 (3534490)\n","41.15","Intenso","nan","Intenso premium line 64gb usb 3.0 (3534490). Clé USB. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin."
"Toshiba EXCERIA N302 N302 SDXC 128GB 128GB SDXC UHS-I Clase 10 memoria flash - Tarjeta de memoria (128 GB, SDXC, Clase 10, 90 MB/s, UHS-I, 24 mm)","nan","nan","nan","nan","Toshiba Exceria N302 SDXC kort 128 GB - Minneskort till kamera","699.0","nan","nan","nan"
"KINGSTON HX SAVAGE USB 3.1/3.0 512GB\n","268.72","KINGSTON","nan","KINGSTON HX SAVAGE USB 3.1/3.0 512GB. USB-stick. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.","Kingston HyperX Savage - USB-Flash-Laufwerk - 512 GB - USB 3.1 -","309.0","nan","nan","nan"
"SanDisk 4GB Micro SD Class 4 Memory Card","nan","nan","nan","nan","SanDisk MicroSDHC+SD adapter 4GB SDSDQM-004G-B35A en Fnac.es","nan","nan","nan","nan"
"Toshiba 64GB microSDHC 64GB MicroSD UHS-I Class 10 Speicherkarte - Speicherkarten (MicroSD, UHS-I, Class 10, IPX7, Schwarz, Wasserfest, Röntgenstrahlenbeständig)","46.87","nan","nan","nan","Toshiba EXCERIA - carte mémoire flash - 64 Go - microSDXC UHS-I","nan","nan","nan","nan"
"Clé USB Lexar 32GB JumpDrive V30 32Go USB 2.0 Type A Vert, Blanc lecteur USB flash (MK1344856649)","19.87","nan","nan","nan","Lexar V30 32GB JumpDrive USB 2.0 Flash Drive Memory Stick - Green","8.99","nan","nan","nan"
"SanDisk SD 128GB - SDHC EVO U3 de jaune Gen 32 + U3","24.95","SanDisk","nan","nan","sandisk sd 128gb - sdhc u3 de jaune gen 32 + u3","21.99","SanDisk","nan","nan"
"Lexar JumpDrive V30 - unidad flash USB - 32 GB en Fnac.es","14.99","nan","nan","nan","Lexar V30 32GB JumpDrive USB 2.0 Flash Drive Memory Stick - Green","8.99","nan","nan","nan"
"sdhc - usb 128 carte 16gb jusqu'à usb-stick zwart sdhc kingston sd","15.99","Kingston","nan","nan","Usb-Stick USB Kingston 128 carte 16GB SDHC - zwart SD SDHC jusqu'à","11.99","Kingston","nan","nan"
"CARTE DIGITAL GB SANDISK SDHC/SDXC 64GB 64 (DTSE9G2/128GB) LSDMI128BBEU633A (3.1 U3, VIE 4K WITH","15.99","Sandisk","nan","SDXC","Carte SDHC-Card Digital GB Sandisk SDHC/SDXC 64GB 64 (DTSE9G2/128GB) LSDMI128BBEU633A (3.1 U3, vie 4k with","22.7","Sandisk","nan","SDXC"
"Clé USB Sandisk GLIDE 32 GB 3.0 (4194527)","19.9","nan","nan","nan","SANDISK Cruzer Glide 32 GB","19.99","nan","nan","nan"
"Lecture 275 le 64GB 10 Thn-m302R0640EA Ultra GB, 32GB (LSD32GCRBEU2000R) V30, MicroSDHC Minneskort II, 32 di","16.99","nan","nan","nan","Minneskort Thn-m302R0640EA 32 64GB Ultra II, 10 GB, MicroSDHC (LSD32GCRBEU2000R) le 275 Lecture 32GB di V30,","13.99","nan","nan","nan"
"16gb micro pro microsdhc 16gb flair sdhc speed, brand","5991.99","nan","nan","nan","Brand micro Pro microSDHC 16gb FLAIR 16GB Speed, sdhc","5290.0","nan","nan","nan"
"Carte SD Lexar PREMIUM SERIES SDHC 8 Go - SD 300X 8GB (4116020)","7.9","nan","nan","nan","Lexar SDHC 8GB Premium UHS-I 300x","13.99","nan","nan","nan"
"Intenso 3502450 4GB Rainbow USB 2.0 Flash Drive - Transparent Blue","8.28","nan","nan","nan","INTENSO Rainbow Line USB-Stick","6.49","nan","nan","nan"
"SONY - SONY SDHC MEMORY 16GB SF16N4&nbsp;","12.99","nan","nan","nan","Sony SDHC 16GB Class 4","590.0","nan","nan","nan"
"KINGSTON Ultimate SDHC 16GB, UHS-I/Class 10 (SDA10/16GB)","17.99","nan","nan","nan","Kingston Ultimate - Flash-Speicherkarte - 16 GB - UHS Class 1 /","17.95","nan","nan","nan"
"Transcend SDXC/SDHC UHS-II U3 EXTREME 64GB Speicherkarte (285 MB/s Lesen, 180MB/s Schreiben)","102.4","nan","nan","nan","Transcend 64GB SDXC UHS-II U3 64GB SDXC UHS-II Clase 10 memoria flash - Tarjeta de memoria (64 GB, SDXC, Clase 10, 285 MB/s, 180 MB/s, UHS-II)","101.19","nan","nan","nan"
"CLE USB SANDISK 16GO USB3","30.0","nan","nan","nan","Clé USB Sandisk Cruzer Extreme CZ80 16 Go USB 3.0 - CZ80 16G EXTR USB3 N (1396994)","40.48","nan","nan","nan"
"Intenso USB-Stick 3.0 Premium Line 8GB USB 3.0","9.99","nan","nan","nan","Intenso Premium Line - clé USB - 8 Go\n","10.16","Intenso","nan","Intenso Premium Line - clé USB - 8 Go. Carte CompactFlash. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin."
"Kingston USB Pro SE9 32GB 10 Clase - U3 - Classe (con U1 Allant","62.9","Kingston","nan","nan","Pro Kingston SE9 32GB - Clase U3 Classe - 10 (con U1 Allant","41.99","Kingston","nan","nan"
"LEXAR SECURE 64 PRO PRO 32GB 150 CL 3.","17.99","LEXAR","nan","nan","LEXAR Secure Pro 64 Pro 32GB 150 CL 3.","14.86","LEXAR","nan","nan"
"Cles 32GB Class USB FlashDrive U3 I Carte USB And-U","10.03","nan","nan","nan","cles 32gb class usb flashdrive u3 i carte usb and-u","14.99","nan","nan","nan"
"Memoria USB Toshiba Transmemory U202 USB 2.0 128GB en Fnac.es","39.99","nan","nan","nan","TOSHIBA TransMemory U202, 128 GB, weiss","54.95","nan","nan","nan"
"Kingston HXS3/512GB HyperX Savage Memoria Flash, USB 3.0, 512 GB, Lettura 350 MB/s, Scrittura 250 MB/s, Nero/Rosso","232.89","nan","nan","nan","Kingston HyperX Savage 512GB USB 3.0","949.0","nan","nan","nan"
"Clé USB 3.1 Sony Type C 16 Go + Etui en Métal Argent","29.99","nan","nan","nan","SONY MPE Dual Connection USB 3.1 Type-C &amp; A 16 GB (USM-16CA1)","20.99","nan","nan","nan"
"Accessoires Montres / Bracelets connectés Sandisk Ultra android microsdhc 32g","26.48","Accessoires","nan","nan","Achat Mémoire Ultra Plus 32 Go 80Mo/s Sandisk dans le rayon Carte SD","34.99","nan","nan","nan"
"Lexar Premium II 300X 8GB SDHC U1 Scheda di memoria - LSD8GBBBEU300","10.99","nan","nan","nan","Lexar SDHC 8GB Premium UHS-I 300x","13.99","nan","nan","nan"
"Scheda Lexar Professional 32GB 1400x XQD 2.0 - LXQD32GCRBEU1400","nan","nan","nan","nan","Lexar XQD 32GB 210MB/s 1400x","898.0","nan","nan","nan"
"Memoria USB Sony Micro Vault Style 4 GB color blanco Pendrive en Fnac.es","nan","nan","nan","nan","Tesco direct: Sony MicroVault Style USM4GMP (4GB) USB Flash Drive (Pink)","8.78","nan","nan","nan"
"SANDISK microSDXC EXTREME G-SERIE SD 128GB Verde 2.0 Versand Cartes Adaptateur PRO Nero/Argento di","828.0","SANDISK","nan","nan","sandisk microsdxc extreme g-serie sd 128gb verde 2.0 versand cartes adaptateur pro nero/argento di","434.99","SANDISK","nan","nan"
"Kingston DataTraveler 101 G2 32 GB USB 2.0 Flash Drive - Purple","nan","nan","nan","nan","Kingston Technology DT101G2/32GB DataTraveler 101 G2 32 GB USB Flash Drive, Purple","17.39","nan","nan","nan"
"Pami?? LEXAR JumpDrive C20m 32 GB","87.9","Pami??","nan","nan","Tesco direct: Lexar JumpDrive C20m 32GB USB 3.0 (3.1 Gen 1) Type-A/Type-C Black Silver","nan","nan","nan","nan"
"LEXAR CLE USB JUMPDRIVE S70 16GB","10.9","nan","nan","nan","Lexar 16GB JumpDrive S70 - Pendrive / Memoria USB en Fnac.es","nan","nan","nan","nan"
"Sony SF8U Class-10 8GB SDHC Speicherkarte mit UHS Interface","14.88","nan","nan","nan","Sony Carte mémoire SDHC UHS-I 8 Go Class6","nan","nan","nan","nan"
"SanDisk Cruzer Extreme 16 GB USB-minne 3.0 - Minneskort, USB-minne","189.0","nan","nan","nan","SanDisk Extreme - USB-flashstation - 16 GB\n","nan","SanDisk","nan","SanDisk Extreme - USB-flashstation - 16 GB. CompactFlash kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel."
"Pendrive LEXAR Jumpdrive S25 32 GB","13.99","nan","nan","nan","Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Green)","15.99","nan","nan","nan"
"SONY MPE USB-stick 32 GB Zwart (USM32GR)","19.99","nan","nan","nan","Usb Key 32 Gb 2 Yr Wrnty Sony Achat dans le rayon Clés USB Usb 2.0","19.04","nan","nan","nan"
"LEXAR CLE USB JUMPDRIVE S70 16GB","10.9","nan","nan","nan","Lexar Professional JumpDrive S70 16GB USB 2.0 Retractable Design Flash Drive Memory Stick - Grey","12.99","nan","nan","nan"
"Toshiba EXCERIA - carte mémoire flash - 64 Go - microSDXC UHS-I","nan","nan","nan","nan","Toshiba 64GB microSDHC 64GB MicroSD UHS-I Class 10 Speicherkarte - Speicherkarten (MicroSD, UHS-I, Class 10, IPX7, Schwarz, Wasserfest, Röntgenstrahlenbeständig)","46.87","nan","nan","nan"
"usb + pro u3 gb - tipo-a + sandisk pro online uhs-ii","30012.99","SanDisk","nan","nan","SanDisk USB PRO Pro + + Tipo-A GB - U3 online UHS-II","39999.0","SanDisk","nan","nan"
"Tesco direct: Intenso Rainbow 3502450 4 GB USB 2.0 Flash Drive","6.4","nan","nan","nan","Intenso Rainbow Line - USB-Stick - 4 GB - Blau","7.95","nan","nan","nan"
"SDHC MINNESKORT MEMORIA SONY STORAGE 10 MICROSDXC GB\N ULTRA","85.99","SONY","nan","nan","SONY Ultra Memoria 10 SDHC minneskort MicroSDXC GB\n Storage","129.0","SONY","nan","nan"
"Clé USB 3.1 Sony Type C 16 Go + Etui en Métal Argent","19.99","nan","nan","nan","Sony USM16CA1 Clé USB 3.1 16 Go Argent,Sony,MVT608,Clé USB","22.99","nan","nan","nan"
"Toshiba Exceria N302 SDXC kort 128 GB - Minneskort till kamera","699.0","nan","nan","nan","Toshiba Exceria N302 128GB SD Memory Card 90 MB/s 4K HD - THN-N302R1280E4","39.99","nan","nan","nan"
"Clé USB Kingston Cl&amp;eacute; USB 32GB Kingston DT101 G2 - Sous blister (MK935278601)","24.45","nan","nan","nan","Kingston Data Traveler 101 Gen2 32GB USB 2.0 (czerwony)","59.99","nan","nan","nan"
"Sony Micro Vault OTG CA1 DUO 16GB (USM16CA1) (st?íbrný)","729.0","nan","nan","nan","Clé USB Sony Clé OTG 16Go USM16CA1 type C et USB 3.1 (4190041)","29.99","nan","nan","nan"
"carte - scheda sdxc 4 200 - edge","20.99","nan","nan","nan","Carte - Scheda SDXC 4 200 - Edge","27.99","nan","nan","nan"
"CARTE MICRO SDHC SANDISK EXTREME PRO 16GO 633X","32.4","nan","nan","nan","SanDisk Extreme Pro - flashgeheugenkaart - 16 GB - microSDHC UHS-I\n","150.0","SanDisk","nan","SanDisk Extreme Pro - flashgeheugenkaart - 16 GB - microSDHC UHS-I. Micro SD geheugenkaart. Harde schijf : 16 GB. Standaardkorting van -5% voor leden."
"Sony Scheda DT50/128GB 128 Professional Speicherstick Kit,","139.99","Sony","nan","nan","sony scheda dt50/128gb professional speicherstick kit,","189.99","Sony","nan","nan"
"SANDISK Ultra Plus SDHC / SDXC Geheugenkaart 64 GB 80 MB/s","29.99","nan","nan","nan","Carte Mémoire Sandisk ultra PLUS SDXC 64Go 80Mo/seconde UHS-I\n","45.04","Carte","nan","Carte Mémoire Sandisk ultra PLUS SDXC 64Go 80Mo/seconde UHS-I. Carte mémoire SD. Capacité de stockage : 64 Go. Remise de 5% pour les adhérents."
"SANDISK Ultra Plus Class 10 SDHC Memory Card - 32 GB","29.99","nan","nan","nan","SANDISK Ultra Plus Class 10 SD Memory Card - 32 GB","29.99","nan","nan","nan"
"Accessoires Montres / Bracelets connectés Sandisk Ultra android microsdhc 32g","23.49","Accessoires","nan","nan","SANDISK Ultra Performance Class 10 microSD Memory Card - 32 GB","29.99","nan","nan","nan"
"Lexar LJDS70-16GABEU JumpDrive S70 Chiavetta USB 2.0, 16 GB, Grigio","11.99","nan","nan","nan","Lexar JumpDrive S70 16Go USB 2.0 Gris - LJDS70-16GABEU","12.99","nan","nan","nan"
"KINGSTON Ultimate SDHC 16GB, UHS-I/Class 10 (SDA10/16GB)","14.99","nan","nan","nan","Kingston SDHC 16GB Ultimate Memory Class 10 UHS-I","450.0","nan","nan","nan"
"INTENSO Rainbow Line USB-Stick","6.49","nan","nan","nan","Intenso Rainbow Line - USB-Stick - 4 GB - Blau","7.95","nan","nan","nan"
"Carte Mémoire microSDHC SanDisk Ultra Plus 32 Go, Classe 10, Vitesse de Lecture Allant jusqu'à 80 Mo/s + Adaptateur SD","19.99","nan","nan","nan","Sandisk 8GB Ultra SDHC Memory Card, Class 10, Read speed up to 80 MB/s + SD Adapter 32 gb","30.47","nan","nan","nan"
"Pendrive Ultra microSDHC Micro Dual Minneskort - (4194543) 300 Lexar","9.9","Lexar","nan","nan","300 micro ultra pendrive dual minneskort - (4194543) microsdhc lexar","7.99","Lexar","nan","nan"
"Kingston datatraveler 101 generation 2 (g2) clé usb 32 go mauve kingston technology dt101g2 32gb","nan","nan","nan","nan","Kingston Data Traveler 101 Gen2 32GB USB 2.0 (czerwony)","59.99","nan","nan","nan"
"Kingston SD kaart UHS-I 128GB","66.5","nan","nan","nan","Kingston SDA3/128GB SDHC/SDXC 128GB Ultra High-Speed Class 3 Speicherkarte","61.89","nan","nan","nan"
"Clé USB Lexar JUMPDRIVE S25 64GB (4110315)","39.9","nan","nan","nan","LEXAR JumpDrive S25 64GB","34.99","nan","nan","nan"
"Tesco direct: Sony SF16N4 16 GB SDHC","15.46","nan","nan","nan","Sony Carte mémoire SDHC 16 Go Class4","nan","nan","nan","nan"
"Sony SDHC 16GB Class 4","590.0","nan","nan","nan","Sony SD Card 16GB SD HC Class 4 bei","14.99","nan","nan","nan"
"Toshiba 32 GB Exceria PRO 32GB SDHC UHS Clase 3 memoria flash - Tarjeta de memoria (32 GB, SDHC, Clase 3, 260 MB/s, 240 MB/s, UHS)","76.67","nan","nan","nan","Toshiba EXCERIA PRO - carte mémoire flash - 32 Go - SDHC UHS-II","nan","nan","nan","nan"
"Sony SDHC 8GB Class 10 UHS-I","350.0","nan","nan","nan","Sony Carte mémoire SDHC UHS-I 8 Go Class6","nan","nan","nan","nan"
"Clé USB Lexar JUMPDRIVE S25 16GB - LJDS25-16GABEU (4110277)","13.9","nan","nan","nan","Lexar JumpDrive S25  Memoria USB 3.0 16 GB verde en Fnac.es","11.99","nan","nan","nan"
"Kingston Ultimate - flashgeheugenkaart - 16 GB - SDHC\n","20.02","Kingston","nan","Kingston Ultimate - flashgeheugenkaart - 16 GB - SDHC. Secure Digital kaart. Standaardkorting van -5% voor leden. Koop je hightech producten (computer, pc, electronica, computer accessoires) online en haal ze af in de winkel.","Pam??ová karta Kingston SDHC 16GB UHS-I U1 (90R/45W)","399.0","nan","nan","nan"
"Lexar P20 128Go USB 3.0 JumpDrive - LJDP20-128CRBEU","99.0","nan","nan","nan","Clé USB Lexar P20 USB 3.0 128 GO (4187407)","99.9","nan","nan","nan"
"TOSHIBA TransMemory U202, 128 GB, weiss","54.95","nan","nan","nan","Clé USB 128 Go - THN-U202W1280E4 - Blanc TOSHIBA Achat dans le rayon Clés USB USB 2.0","30.05","nan","nan","nan"
"PNY Attache 4 2.0 USB-Stick, Schwarz, 128 GB Günstig und gut Stock 128 GB Preis\\u002FLeistung top Günstiger Stick USb 128 GB Preis-Leistung ist nicht zu topen USB 128 GB neu DVD und Blu Ray Disc und Computer und Apple Computer und USB Guter Preis \\u002F mäßige Leistung Guter USB Stick für wenig Geld Handliche Datensicherung {{product}} Technische Daten Technische Daten Produktbeschreibung Produktdatenblatt Produktbewertungen Bewerten Sie dieses Produkt Titel Titel Vielen Dank Zubehör Lieferung Abholung","17.99","nan","nan","nan","PNY Attache 4 2.0, USB-Stick, USB 2.0, 128 GB","27.99","nan","nan","nan"
"sony sr-g1uya blade go uhs componentes 16go 130 azul, - uhs-i\n in jusqu\'à 100mb/s,","20.99","Sony","nan","XQD","sony blade go uhs componentes 16go 130 azul, - uhs-i\n in jusqu\'à dans 100mb/s,","15.99","Sony","nan","XQD"
