,id,name,price,brand,NER,NER_TEXT,NER_TEXT_ASC,NER_TEXT_REV
362,1025354,"SANDISK USB SDXC PRO Ultra Go Memory da USB C1 (4219864) flash U3, W,",,SANDISK,"['sandisk', 'usb', 'sdxc', 'pro', 'ultra', 'memory', 'da', 'usb', 'c1', '4219864', 'flash', 'u3']",sandisk usb sdxc pro ultra memory da usb c1 4219864 flash u3,4219864 c1 da flash memory pro sandisk sdxc u3 ultra usb usb,u3 flash 4219864 c1 usb da memory ultra pro sdxc usb sandisk
363,386383,Pendrive LEXAR Jumpdrive S25 32 GB,13.99,,"['pendrive', 'lexar', 'jumpdrive', 's25', '32', 'gb']",pendrive lexar jumpdrive s25 32 gb,32 gb jumpdrive lexar pendrive s25,gb 32 s25 jumpdrive lexar pendrive
364,1000797,Tarjeta microSDXC Samsung clase 10 128GB PRO con adaptador,99.99,,"['tarjeta', 'microsdxc', 'samsung', 'clase', '10', '128', 'gb', 'pro', 'con', 'adaptador']",tarjeta microsdxc samsung clase 10 128 gb pro con adaptador,10 128 adaptador clase con gb microsdxc pro samsung tarjeta,adaptador con pro gb 128 10 clase samsung microsdxc tarjeta
365,558431,"Kingston SD SD 64GB 95MB/s Carte Pro MicroSDXC Micro SDCZ51-032G-B35 Class Flash + Card MB/s, - SD",27.91,Kingston,"['kingston', 'sd', 'sd', '64', 'gb', '95mb', 'carte', 'pro', 'microsdxc', 'micro', 'sdcz51', '032g', 'b35', 'class', 'flash', 'card', 'mb', 'sd']",kingston sd sd 64 gb 95mb carte pro microsdxc micro sdcz51 032g b35 class flash card mb sd,032g 64 95mb b35 card carte class flash gb kingston mb micro microsdxc pro sd sd sd sdcz51,sd mb card flash class b35 032g sdcz51 micro microsdxc pro carte 95mb gb 64 sd sd kingston
366,861538,Isolation DataTraveler 32GB Full 90MB/s C USB con MicroVault,24.99,,"['isolation', 'datatraveler', '32', 'gb', '90mb', 'usb', 'con', 'microvault']",isolation datatraveler 32 gb 90mb usb con microvault,32 90mb con datatraveler gb isolation microvault usb,microvault con usb 90mb gb 32 datatraveler isolation
367,1017192,SONY DE ANDROID SD - EXTREME\N DE PRO 10 UHS-I 3.0,143.99,Sony,"['sony', 'de', 'android', 'sd', 'extreme\\n', 'de', 'pro', '10', 'uhs', '3.0']",sony de android sd extreme\n de pro 10 uhs 3.0,10 3.0 android de de extreme\n pro sd sony uhs,3.0 uhs 10 pro de extreme\n sd android de sony
368,623978,SANDISK SDHC USB ULTRA (NIEBIESKI) SD UHS-I CLASS (4187407) 64 CON,89.99,SANDISK,"['sandisk', 'sdhc', 'usb', 'ultra', 'niebieski', 'sd', 'uhs', 'class', '4187407', '64', 'con']",sandisk sdhc usb ultra niebieski sd uhs class 4187407 64 con,4187407 64 class con niebieski sandisk sd sdhc uhs ultra usb,con 64 4187407 class uhs sd niebieski ultra usb sdhc sandisk
369,689516,"SanDisk USB-Stick microSDXC Extreme U3/Class Sim UHS-I 256 Design 10 light,",1999.0,SanDisk,"['sandisk', 'usb', 'stick', 'microsdxc', 'extreme', 'u3', 'class', 'sim', 'uhs', '256', 'design', '10', 'light']",sandisk usb stick microsdxc extreme u3 class sim uhs 256 design 10 light,10 256 class design extreme light microsdxc sandisk sim stick u3 uhs usb,light 10 design 256 uhs sim class u3 extreme microsdxc stick usb sandisk
370,1090924,SANDISK SPEICHERKARTE MB/S FLASH MEMORY SPEED 64 PRZENO?NE USB 260 CARTE 80MB/S OTG 64GB,175.99,SanDisk,"['sandisk', 'speicherkarte', 'mb', 'flash', 'memory', 'speed', '64', 'przeno?ne', 'usb', '260', 'carte', '80mb', 'otg', '64', 'gb']",sandisk speicherkarte mb flash memory speed 64 przeno?ne usb 260 carte 80mb otg 64 gb,260 64 64 80mb carte flash gb mb memory otg przeno?ne sandisk speed speicherkarte usb,gb 64 otg 80mb carte 260 usb przeno?ne 64 speed memory flash mb speicherkarte sandisk
371,853356,Kingston de SSD HC GB USB for adaptador,229.0,Kingston,"['kingston', 'de', 'ssd', 'hc', 'gb', 'usb', 'adaptador']",kingston de ssd hc gb usb adaptador,adaptador de gb hc kingston ssd usb,adaptador usb gb hc ssd de kingston
372,361839,USB Flash Kingston DataTraveler G4 64GB fialový,1227.0,,"['usb', 'flash', 'kingston', 'datatraveler', 'g4', '64', 'gb', 'fialový']",usb flash kingston datatraveler g4 64 gb fialový,64 datatraveler fialový flash g4 gb kingston usb,fialový gb 64 g4 datatraveler kingston flash usb
373,550263,"SONY MicroSDHC+SD Pro 32GB flash USB 256GB Sehr Droni LTE, (95R/90W) Pro Memory",249.0,SONY,"['sony', 'microsdhc+sd', 'pro', '32', 'gb', 'flash', 'usb', '256', 'gb', 'sehr', 'droni', 'lte', '95r/90w', 'pro', 'memory']",sony microsdhc+sd pro 32 gb flash usb 256 gb sehr droni lte 95r/90w pro memory,256 32 95r/90w droni flash gb gb lte memory microsdhc+sd pro pro sehr sony usb,memory pro 95r/90w lte droni sehr gb 256 usb flash gb 32 pro microsdhc+sd sony
374,99707,Kingston SDHC LSD256GCBUE63 300x USB Card 128 z 90 + UHS-I Card A2 Carte SDXC,307.99,Kingston,"['kingston', 'sdhc', 'lsd256gcbue63', '300x', 'usb', 'card', '128', '90', 'uhs', 'card', 'a2', 'carte', 'sdxc']",kingston sdhc lsd256gcbue63 300x usb card 128 90 uhs card a2 carte sdxc,128 300x 90 a2 card card carte kingston lsd256gcbue63 sdhc sdxc uhs usb,sdxc carte a2 card uhs 90 128 card usb 300x lsd256gcbue63 sdhc kingston
375,238972,Lexar JumpDrive S25 16GB USB 3.0 Flash Drive LJDS25-16GABEU (Teal),10.01,,"['lexar', 'jumpdrive', 's25', '16', 'gb', 'usb', '3.0', 'flash', 'drive', 'ljds25', '16gabeu', 'teal']",lexar jumpdrive s25 16 gb usb 3.0 flash drive ljds25 16gabeu teal,16 16gabeu 3.0 drive flash gb jumpdrive lexar ljds25 s25 teal usb,teal 16gabeu ljds25 drive flash 3.0 usb gb 16 s25 jumpdrive lexar
376,910717,Pami?? USB-Stick Sandisk 32GB 10,79.9,Sandisk,"['pami', 'usb', 'stick', 'sandisk', '32', 'gb', '10']",pami usb stick sandisk 32 gb 10,10 32 gb pami sandisk stick usb,10 gb 32 sandisk stick usb pami
377,1066367,Sandisk MICRO - Video Alu 90MB/s Ultra 2.0 | (1173370) 16Go to Egypt Card le de,12.9,Sandisk,"['sandisk', 'micro', 'video', 'alu', '90mb', 'ultra', '2.0', '1173370', '16go', 'egypt', 'card', 'le', 'de']",sandisk micro video alu 90mb ultra 2.0 1173370 16go egypt card le de,1173370 16go 2.0 90mb alu card de egypt le micro sandisk ultra video,de le card egypt 16go 1173370 2.0 ultra 90mb alu video micro sandisk
378,943488,original SanDisk 16 94MB/s USB,175.99,SanDisk,"['original', 'sandisk', '16', '94mb', 'usb']",original sandisk 16 94mb usb,16 94mb original sandisk usb,usb 94mb 16 sandisk original
379,509315,Sony SD GO 64GB 64GB 280mb/s A1 Green 3.0 16 color with,55.99,Sony,"['sony', 'sd', '64', 'gb', '64', 'gb', '280mb', 'a1', 'green', '3.0', '16', 'color']",sony sd 64 gb 64 gb 280mb a1 green 3.0 16 color,16 280mb 3.0 64 64 a1 color gb gb green sd sony,color 16 3.0 green a1 280mb gb 64 gb 64 sd sony
380,1090948,kingston microsdxc - 128gb ultra usb m with fnac.es,35.99,Kingston,"['kingston', 'microsdxc', '128', 'gb', 'ultra', 'usb', 'fnac.es']",kingston microsdxc 128 gb ultra usb fnac.es,128 fnac.es gb kingston microsdxc ultra usb,fnac.es usb ultra gb 128 microsdxc kingston
381,927108,Sandisk pami?ci microDuo GB Ultra Class 64 Card U3 media - 40,20.99,Sandisk,"['sandisk', 'pami?ci', 'microduo', 'gb', 'ultra', 'class', '64', 'card', 'u3', 'media', '40']",sandisk pami?ci microduo gb ultra class 64 card u3 media 40,40 64 card class gb media microduo pami?ci sandisk u3 ultra,40 media u3 card 64 class ultra gb microduo pami?ci sandisk
382,25988,SONY - Memoria USB Type-C USB 3.1 16GB&nbsp;,29.9,,"['sony', 'memoria', 'usb', 'type', 'usb', '3.1', '16gb&nbsp']",sony memoria usb type usb 3.1 16gb&nbsp,16gb&nbsp 3.1 memoria sony type usb usb,16gb&nbsp 3.1 usb type usb memoria sony
383,1058184,Lexar JumpDrive S25 32GB USB 3.0 Flash Drive LJDS25-32GABEU (Green),15.99,,"['lexar', 'jumpdrive', 's25', '32', 'gb', 'usb', '3.0', 'flash', 'drive', 'ljds25', '32gabeu', 'green']",lexar jumpdrive s25 32 gb usb 3.0 flash drive ljds25 32gabeu green,3.0 32 32gabeu drive flash gb green jumpdrive lexar ljds25 s25 usb,green 32gabeu ljds25 drive flash 3.0 usb gb 32 s25 jumpdrive lexar
384,607633,Sandisk - microSDXC 8GB-\n G 95MB/s dans Carte silber to 130MB/s SD-adapter,38.78,Sandisk,"['sandisk', 'microsdxc', '8gb-\\n', '95mb', 'dans', 'carte', 'silber', '130mb', 'sd', 'adapter']",sandisk microsdxc 8gb-\n 95mb dans carte silber 130mb sd adapter,130mb 8gb-\n 95mb adapter carte dans microsdxc sandisk sd silber,adapter sd 130mb silber carte dans 95mb 8gb-\n microsdxc sandisk
385,1017233,Memoria USB PNY Attache 128GB,33.65,logilink,"['memoria', 'usb', 'pny', 'attache', '128', 'gb']",memoria usb pny attache 128 gb,128 attache gb memoria pny usb,gb 128 attache pny usb memoria
386,329119,adaptador plus direct: m3.0 ultra ultra gb 95mb/s | + uhs\-i,919.99,,"['adaptador', 'plus', 'direct', 'm3.0', 'ultra', 'ultra', 'gb', '95mb', 'uhs\\-i']",adaptador plus direct m3.0 ultra ultra gb 95mb uhs\-i,95mb adaptador direct gb m3.0 plus uhs\-i ultra ultra,uhs\-i 95mb gb ultra ultra m3.0 direct plus adaptador
387,812460,"Transcend SDXC/SDHC UHS-II U3 EXTREME 64GB Speicherkarte (285 MB/s Lesen, 180MB/s Schreiben)",102.4,,"['transcend', 'sdxc', 'sdhc', 'uhs', 'ii', 'u3', 'extreme', '64', 'gb', 'speicherkarte', '285', 'mb', 'lesen', '180mb', 'schreiben']",transcend sdxc sdhc uhs ii u3 extreme 64 gb speicherkarte 285 mb lesen 180mb schreiben,180mb 285 64 extreme gb ii lesen mb schreiben sdhc sdxc speicherkarte transcend u3 uhs,schreiben 180mb lesen mb 285 speicherkarte gb 64 extreme u3 ii uhs sdhc sdxc transcend
388,1148338,"Sony MicroSD 64GB Speicherkarte, pam??ová (64 3.0 - velocidades 3.0,",48990.0,Sony,"['sony', 'microsd', '64', 'gb', 'speicherkarte', 'pam??ová', '64', '3.0', 'velocidades', '3.0']",sony microsd 64 gb speicherkarte pam??ová 64 3.0 velocidades 3.0,3.0 3.0 64 64 gb microsd pam??ová sony speicherkarte velocidades,3.0 velocidades 3.0 64 pam??ová speicherkarte gb 64 microsd sony
389,533939,Samsung SDSDB-016G-B35 64GB Card Blade 64 Card der - UHS media - &quot;déballer,203.28,Samsung,"['samsung', 'sdsdb-016g', 'b35', '64', 'gb', 'card', 'blade', '64', 'card', 'der', 'uhs', 'media', 'quot;déballer']",samsung sdsdb-016g b35 64 gb card blade 64 card der uhs media quot;déballer,64 64 b35 blade card card der gb media quot;déballer samsung sdsdb-016g uhs,quot;déballer media uhs der card 64 blade card gb 64 b35 sdsdb-016g samsung
390,1164725,"Lexar JumpDrive V30 - Memoria USB 2.0 de 16 GB, azul",6.99,,"['lexar', 'jumpdrive', 'v30', 'memoria', 'usb', '2.0', 'de', '16', 'gb', 'azul']",lexar jumpdrive v30 memoria usb 2.0 de 16 gb azul,16 2.0 azul de gb jumpdrive lexar memoria usb v30,azul gb 16 de 2.0 usb memoria v30 jumpdrive lexar
391,943549,"INTENSO Secure SDHC HX SDHC memory PRO A1 GB Minneskort, 600x Tarjeta y",,INTENSO,"['intenso', 'secure', 'sdhc', 'hx', 'sdhc', 'memory', 'pro', 'a1', 'gb', 'minneskort', '600x', 'tarjeta']",intenso secure sdhc hx sdhc memory pro a1 gb minneskort 600x tarjeta,600x a1 gb hx intenso memory minneskort pro sdhc sdhc secure tarjeta,tarjeta 600x minneskort gb a1 pro memory sdhc hx sdhc secure intenso
392,1478,Memoria USB Lexar Jumpdrive C20m USB3.0 - MicroUSB 32GB Pendrive ipec discount Lexar,29.24,,"['memoria', 'usb', 'lexar', 'jumpdrive', 'c20', 'usb3.0', 'microusb', '32', 'gb', 'pendrive', 'ipec', 'discount', 'lexar']",memoria usb lexar jumpdrive c20 usb3.0 microusb 32 gb pendrive ipec discount lexar,32 c20 discount gb ipec jumpdrive lexar lexar memoria microusb pendrive usb usb3.0,lexar discount ipec pendrive gb 32 microusb usb3.0 c20 jumpdrive lexar usb memoria
393,337353,"KINGSTON MICRO CANVAS CRUZER USB U3/95/V30 2.0 G [AMAZON DE CON MEMORIE A MB/S, DRIVE",268.99,Kingston,"['kingston', 'micro', 'canvas', 'cruzer', 'usb', 'u3/95', 'v30', '2.0', 'amazon', 'de', 'con', 'memorie', 'mb', 'drive']",kingston micro canvas cruzer usb u3/95 v30 2.0 amazon de con memorie mb drive,2.0 amazon canvas con cruzer de drive kingston mb memorie micro u3/95 usb v30,drive mb memorie con de amazon 2.0 v30 u3/95 usb cruzer canvas micro kingston
394,75211,"SanDisk />\n<meta Micro Edge mémoire - USM16WE3, memorie,samsungmemorie USB Type-A Rescue Angelis lecteurs MB/s /",15.99,SanDisk,"['sandisk', '/>\\n', 'meta', 'micro', 'edge', 'mémoire', 'usm16we3', 'memorie', 'samsungmemorie', 'usb', 'type', 'rescue', 'angelis', 'lecteurs', 'mb']",sandisk />\n meta micro edge mémoire usm16we3 memorie samsungmemorie usb type rescue angelis lecteurs mb,/>\n angelis edge lecteurs mb memorie meta micro mémoire rescue samsungmemorie sandisk type usb usm16we3,mb lecteurs angelis rescue type usb samsungmemorie memorie usm16we3 mémoire edge micro meta />\n sandisk
395,1131983,Toshiba Exceria N302 SDXC kort 128 GB - Minneskort till kamera,699.0,,"['toshiba', 'exceria', 'n302', 'sdxc', 'kort', '128', 'gb', 'minneskort', 'till', 'kamera']",toshiba exceria n302 sdxc kort 128 gb minneskort till kamera,128 exceria gb kamera kort minneskort n302 sdxc till toshiba,kamera till minneskort gb 128 kort sdxc n302 exceria toshiba
396,1017299,LEXAR Jumpdrive C20m 128GB,59.99,,"['lexar', 'jumpdrive', 'c20', '128', 'gb']",lexar jumpdrive c20 128 gb,128 c20 gb jumpdrive lexar,gb 128 c20 jumpdrive lexar
397,1123797,JumpDrive P20 - USB 3.0 - 32 Go LEXAR Achat dans le rayon Clés USB USB 3.0,71.78,,"['jumpdrive', 'p20', 'usb', '3.0', '32', 'lexar', 'achat', 'dans', 'le', 'rayon', 'clés', 'usb', 'usb', '3.0']",jumpdrive p20 usb 3.0 32 lexar achat dans le rayon clés usb usb 3.0,3.0 3.0 32 achat clés dans jumpdrive le lexar p20 rayon usb usb usb,3.0 usb usb clés rayon le dans achat lexar 32 3.0 usb p20 jumpdrive
398,509408,Samsung pami?ci 1xUHS - MicroSDXC Go 128gb JumpDriveV10 flash (Teal) 256gb,129.0,Samsung,"['samsung', 'pami?ci', '1xuhs', 'microsdxc', '128', 'gb', 'jumpdrivev10', 'flash', 'teal', '256', 'gb']",samsung pami?ci 1xuhs microsdxc 128 gb jumpdrivev10 flash teal 256 gb,128 1xuhs 256 flash gb gb jumpdrivev10 microsdxc pami?ci samsung teal,gb 256 teal flash jumpdrivev10 gb 128 microsdxc 1xuhs pami?ci samsung
399,1156578,samsung microsdxc u202 usb carte usb-stick ultra go memoria minneskort dúo a1,11.99,Samsung,"['samsung', 'microsdxc', 'u202', 'usb', 'carte', 'usb', 'stick', 'ultra', 'memoria', 'minneskort', 'dúo', 'a1']",samsung microsdxc u202 usb carte usb stick ultra memoria minneskort dúo a1,a1 carte dúo memoria microsdxc minneskort samsung stick u202 ultra usb usb,a1 dúo minneskort memoria ultra stick usb carte usb u202 microsdxc samsung
400,312805,Toshiba Exceria N302 128GB SD Memory Card 90 MB/s 4K HD - THN-N302R1280E4,39.99,,"['toshiba', 'exceria', 'n302', '128', 'gb', 'sd', 'memory', 'card', '90', 'mb', 'hd', 'thn', 'n302r1280e4']",toshiba exceria n302 128 gb sd memory card 90 mb hd thn n302r1280e4,128 90 card exceria gb hd mb memory n302 n302r1280e4 sd thn toshiba,n302r1280e4 thn hd mb 90 card memory sd gb 128 n302 exceria toshiba
401,50663,Scheda Lexar Professional 32GB 1400x XQD 2.0 - LXQD32GCRBEU1400,,,"['scheda', 'lexar', 'professional', '32', 'gb', '1400x', 'xqd', '2.0', 'lxqd32gcrbeu1400']",scheda lexar professional 32 gb 1400x xqd 2.0 lxqd32gcrbeu1400,1400x 2.0 32 gb lexar lxqd32gcrbeu1400 professional scheda xqd,lxqd32gcrbeu1400 2.0 xqd 1400x gb 32 professional lexar scheda
402,148972,Sony XQD ultra Android Tarjeta 32GB - Flash with,23.89,Sony,"['sony', 'xqd', 'ultra', 'android', 'tarjeta', '32', 'gb', 'flash']",sony xqd ultra android tarjeta 32 gb flash,32 android flash gb sony tarjeta ultra xqd,flash gb 32 tarjeta android ultra xqd sony
403,1033730,"Lexar JumpDrive C20m 32GB micro-USB Flash Drive,LEXJ4,LJDC20m-32GBBEU",18.41,,"['lexar', 'jumpdrive', 'c20', '32', 'gb', 'micro', 'usb', 'flash', 'drive', 'lexj4,ljdc20m-32gbbeu']","lexar jumpdrive c20 32 gb micro usb flash drive lexj4,ljdc20m-32gbbeu","32 c20 drive flash gb jumpdrive lexar lexj4,ljdc20m-32gbbeu micro usb","lexj4,ljdc20m-32gbbeu drive flash usb micro gb 32 c20 jumpdrive lexar"
404,820745,INTENSO Premium Line USB-Stick,16.99,,"['intenso', 'premium', 'line', 'usb', 'stick']",intenso premium line usb stick,intenso line premium stick usb,stick usb line premium intenso
405,427531,Clé USB Lexar JUMPDRIVE S25 16GB - LJDS25-16GABEU (4110277),9.9,,"['clé', 'usb', 'lexar', 'jumpdrive', 's25', '16', 'gb', 'ljds25', '16gabeu', '4110277']",clé usb lexar jumpdrive s25 16 gb ljds25 16gabeu 4110277,16 16gabeu 4110277 clé gb jumpdrive lexar ljds25 s25 usb,4110277 16gabeu ljds25 gb 16 s25 jumpdrive lexar usb clé
406,1107470,Sony de Android SD PRO EXTREME\n de UHS-I 10 - 3.0,229.9,Sony,"['sony', 'de', 'android', 'sd', 'pro', 'extreme\\n', 'de', 'uhs', '10', '3.0']",sony de android sd pro extreme\n de uhs 10 3.0,10 3.0 android de de extreme\n pro sd sony uhs,3.0 10 uhs de extreme\n pro sd android de sony
407,697870,"Sony USM32GR Noir Clé USB 32Go,Sony,558J683,Clé USB",28.79,,"['sony', 'usm32gr', 'noir', 'clé', 'usb', '32go', 'sony,558j683,clé', 'usb']","sony usm32gr noir clé usb 32go sony,558j683,clé usb","32go clé noir sony sony,558j683,clé usb usb usm32gr","usb sony,558j683,clé 32go usb clé noir usm32gr sony"
408,673299,uhs 32gb secure 128gb tarjeta 3.0 speicherkarte usb drive lexar,18.99,LEXAR,"['uhs', '32', 'gb', 'secure', '128', 'gb', 'tarjeta', '3.0', 'speicherkarte', 'usb', 'drive', 'lexar']",uhs 32 gb secure 128 gb tarjeta 3.0 speicherkarte usb drive lexar,128 3.0 32 drive gb gb lexar secure speicherkarte tarjeta uhs usb,lexar drive usb speicherkarte 3.0 tarjeta gb 128 secure gb 32 uhs
409,747029,Sony SDXC Plus Karty SDA3/128GB Cruzer 90,39.9,Sony,"['sony', 'sdxc', 'plus', 'karty', 'sda3/128', 'gb', 'cruzer', '90']",sony sdxc plus karty sda3/128 gb cruzer 90,90 cruzer gb karty plus sda3/128 sdxc sony,90 cruzer gb sda3/128 karty plus sdxc sony
410,591381,Intenso Basic Line 3503470 16GB USB 2.0 Flash Drive,8.03,,"['intenso', 'basic', 'line', '3503470', '16', 'gb', 'usb', '2.0', 'flash', 'drive']",intenso basic line 3503470 16 gb usb 2.0 flash drive,16 2.0 3503470 basic drive flash gb intenso line usb,drive flash 2.0 usb gb 16 3503470 line basic intenso
411,550427,Toshiba EXCERIA SDHC 32 GB UHS-I (U3 - up to 95MB/s read) Flash Memory Card,29.49,,"['toshiba', 'exceria', 'sdhc', '32', 'gb', 'uhs', 'u3', '95mb', 'read', 'flash', 'memory', 'card']",toshiba exceria sdhc 32 gb uhs u3 95mb read flash memory card,32 95mb card exceria flash gb memory read sdhc toshiba u3 uhs,card memory flash read 95mb u3 uhs gb 32 sdhc exceria toshiba
412,411167,Kingston Extrem Extreme 32GB SDHC Ultra 10 (LSD256CRBEU1000) dans memoria 3.0,55890.0,Kingston,"['kingston', 'extrem', 'extreme', '32', 'gb', 'sdhc', 'ultra', '10', 'lsd256crbeu1000', 'dans', 'memoria', '3.0']",kingston extrem extreme 32 gb sdhc ultra 10 lsd256crbeu1000 dans memoria 3.0,10 3.0 32 dans extrem extreme gb kingston lsd256crbeu1000 memoria sdhc ultra,3.0 memoria dans lsd256crbeu1000 10 ultra sdhc gb 32 extreme extrem kingston
413,1091112,Karta JumpDrive SD Memoria Go gut sandisk 10 Class,5.99,sandisk,"['karta', 'jumpdrive', 'sd', 'memoria', 'gut', 'sandisk', '10', 'class']",karta jumpdrive sd memoria gut sandisk 10 class,10 class gut jumpdrive karta memoria sandisk sd,class 10 sandisk gut memoria sd jumpdrive karta
414,714289,"SanDisk SD Ultra (16GB) 1000x speedclass memóriakártya 10, - rayon transferu Blue",65.0,SanDisk,"['sandisk', 'sd', 'ultra', '16', 'gb', '1000x', 'speedclass', 'memóriakártya', '10', 'rayon', 'transferu', 'blue']",sandisk sd ultra 16 gb 1000x speedclass memóriakártya 10 rayon transferu blue,10 1000x 16 blue gb memóriakártya rayon sandisk sd speedclass transferu ultra,blue transferu rayon 10 memóriakártya speedclass 1000x gb 16 ultra sd sandisk
415,271923,"U3, UHS-I USB EXTREME + LEXAR UHS-II/U3 FLASHGEHEUGENKAART GB",2194.99,Lexar,"['u3', 'uhs', 'usb', 'extreme', 'lexar', 'uhs', 'ii', 'u3', 'flashgeheugenkaart', 'gb']",u3 uhs usb extreme lexar uhs ii u3 flashgeheugenkaart gb,extreme flashgeheugenkaart gb ii lexar u3 u3 uhs uhs usb,gb flashgeheugenkaart u3 ii uhs lexar extreme usb uhs u3
416,1082932,extreme sd kostenloser (150mb/sec) sandisk 16go hd hd bis xqd classe de 100 gb class,63.99,SanDisk,"['extreme', 'sd', 'kostenloser', '150mb', 'sec', 'sandisk', '16go', 'hd', 'hd', 'bis', 'xqd', 'classe', 'de', '100', 'gb', 'class']",extreme sd kostenloser 150mb sec sandisk 16go hd hd bis xqd classe de 100 gb class,100 150mb 16go bis class classe de extreme gb hd hd kostenloser sandisk sd sec xqd,class gb 100 de classe xqd bis hd hd 16go sandisk sec 150mb kostenloser sd extreme
417,353845,"SanDisk - Ultra Stick USB-Flash-Laufwerk Plus, - UHS-II Adaptateur UHS kamera",57.07,SanDisk,"['sandisk', 'ultra', 'stick', 'usb', 'flash', 'laufwerk', 'plus', 'uhs', 'ii', 'adaptateur', 'uhs', 'kamera']",sandisk ultra stick usb flash laufwerk plus uhs ii adaptateur uhs kamera,adaptateur flash ii kamera laufwerk plus sandisk stick uhs uhs ultra usb,kamera uhs adaptateur ii uhs plus laufwerk flash usb stick ultra sandisk
418,50739,"PNY Attache 4 2.0, USB-Stick, USB 2.0, 128 GB",27.99,,"['pny', 'attache', '2.0', 'usb', 'stick', 'usb', '2.0', '128', 'gb']",pny attache 2.0 usb stick usb 2.0 128 gb,128 2.0 2.0 attache gb pny stick usb usb,gb 128 2.0 usb stick usb 2.0 attache pny
419,83514,"Karta Scheda de HC 256GB 10, UHS-I 10) GB Drive Line",626.99,,"['karta', 'scheda', 'de', 'hc', '256', 'gb', '10', 'uhs', '10', 'gb', 'drive', 'line']",karta scheda de hc 256 gb 10 uhs 10 gb drive line,10 10 256 de drive gb gb hc karta line scheda uhs,line drive gb 10 uhs 10 gb 256 hc de scheda karta
