,id,name,price,brand,description,category,NER,NER_TEXT,NER_TEXT_REV,NER_TEXT_MID
281,902238,Carte 32 SD Ultra GB Professional 2.0 Extreme SDHC 32 Adaptateur Usb Photos Classe rayon Lexar,,Lexar,,,"['adaptateur', 'carte', 'classe', 'extreme', 'gb', 'lexar', 'photos', 'professional', 'rayon', 'sd', 'sdhc', 'ultra', 'usb']",adaptateur carte classe extreme gb lexar photos professional rayon sd sdhc ultra usb,usb ultra sdhc sd rayon professional photos lexar gb extreme classe carte adaptateur,gb lexar photos professional
282,885857,Toshiba SD-CX64UHS1(6 Micro Secure Digital Extended Capacity (MicroSDXC),51.51,,,,"['capacity', 'cx64uhs1(6', 'digital', 'extended', 'micro', 'microsdxc', 'sd', 'secure', 'toshiba']",capacity cx64uhs1(6 digital extended micro microsdxc sd secure toshiba,toshiba secure sd microsdxc micro extended digital cx64uhs1(6 capacity,extended micro
283,255074,sony32gb Professional - 32GB 10 GB m3.0 DT101 Adaptateur Pro 3.0 SD\n A1 (64 le,12.95,,,,"['a1', 'adaptateur', 'dt101', 'gb', 'le', 'm3.0', 'pro', 'professional', 'sd\\n', 'sony32']",a1 adaptateur dt101 gb le m3.0 pro professional sd\n sony32,sony32 sd\n professional pro m3.0 le gb dt101 adaptateur a1,gb le m3.0 pro
284,25702,kingston ultra 64 gb 32gb schwarz gb class 300,,Kingston,,,"['class', 'gb', 'kingston', 'schwarz', 'ultra']",class gb kingston schwarz ultra,ultra schwarz kingston gb class,gb kingston
285,1188969,SanDisk Micro SDHC 4GB Class 4 Speicherkarte,,,,,"['class', 'gb', 'micro', 'sandisk', 'sdhc', 'speicherkarte']",class gb micro sandisk sdhc speicherkarte,speicherkarte sdhc sandisk micro gb class,micro sandisk
286,468076,Toshiba Exceria Pro N101 32GB SD Memory Card 260 MB/s - THN-N101K0320E6,62.84,,,,"['card', 'exceria', 'gb', 'mb', 'memory', 'n101', 'n101k0320e6', 'pro', 's', 'sd', 'thn', 'toshiba']",card exceria gb mb memory n101 n101k0320e6 pro s sd thn toshiba,toshiba thn sd s pro n101k0320e6 n101 memory mb gb exceria card,memory n101 n101k0320e6 pro
287,730221,"Lexar Ultra Blade USB EXTREME II, (mit - 64 Adapter U3 - 40z? dans Kostenloser bestellen!""> (MK1531634602)",790.0,Lexar,,,"['adapter', 'bestellen', 'blade', 'dans', 'extreme', 'ii', 'kostenloser', 'lexar', 'mit', 'mk1531634602', 'u3', 'ultra', 'usb']",adapter bestellen blade dans extreme ii kostenloser lexar mit mk1531634602 u3 ultra usb,usb ultra u3 mk1531634602 mit lexar kostenloser ii extreme dans blade bestellen adapter,extreme ii kostenloser lexar
288,410735,Tesco direct: Toshiba EXCERIA PRO - N401 32GB SDHC UHS-I Class 3 memory card,36.65,,,,"['card', 'class', 'direct', 'exceria', 'gb', 'memory', 'n401', 'pro', 'sdhc', 'tesco', 'toshiba', 'uhs']",card class direct exceria gb memory n401 pro sdhc tesco toshiba uhs,uhs toshiba tesco sdhc pro n401 memory gb exceria direct class card,gb memory n401 pro
289,836720,"INTENSO MICROSDHC RAINBOW 633X EDGE 32GB SPEICHERKARTE, 95MB/S 94MB/S, - ZU ADATTATORE SDC4/16GB MB/S, MB/S, (64 CARTE",26.99,Intenso,,,"['adattatore', 'carte', 'edge', 'gb', 'intenso', 'mb', 'microsdhc', 'rainbow', 's', 'sdc4/16', 'speicherkarte', 'zu']",adattatore carte edge gb intenso mb microsdhc rainbow s sdc4/16 speicherkarte zu,zu speicherkarte sdc4/16 s rainbow microsdhc mb intenso gb edge carte adattatore,intenso mb microsdhc rainbow
290,803954,Tesco direct: SanDisk Extreme Pro SDHC 95MB/sec UHS-I Card,32.02,,,,"['card', 'direct', 'extreme', 'pro', 'sandisk', 'sdhc', 'sec', 'tesco', 'uhs']",card direct extreme pro sandisk sdhc sec tesco uhs,uhs tesco sec sdhc sandisk pro extreme direct card,pro sandisk
291,1205365,Usb Key 32 Gb 2 Yr Wrnty Sony Achat dans le rayon Clés USB Usb 2.0,19.04,,,,"['achat', 'clés', 'dans', 'gb', 'key', 'le', 'rayon', 'sony', 'usb', 'wrnty', 'yr']",achat clés dans gb key le rayon sony usb wrnty yr,yr wrnty usb sony rayon le key gb dans clés achat,gb key le rayon
292,287863,Pendrive SANDISK Extreme GO 3.1 256GB,195.99,,,,"['extreme', 'gb', 'pendrive', 'sandisk']",extreme gb pendrive sandisk,sandisk pendrive gb extreme,
293,230531,ACHAT DATATRAVELER DATATRAVELER 256GB - UHS-I CARD ADAPTER USB DANS,35.99,,,,"['achat', 'adapter', 'card', 'dans', 'datatraveler', 'gb', 'uhs', 'usb']",achat adapter card dans datatraveler gb uhs usb,usb uhs gb datatraveler dans card adapter achat,dans datatraveler
294,468106,"Toshiba Pendrive USB High-Speed, 8 GB, Bianco",,,,,"['bianco', 'gb', 'high', 'pendrive', 'speed', 'toshiba', 'usb']",bianco gb high pendrive speed toshiba usb,usb toshiba speed pendrive high gb bianco,high pendrive
295,418962,Shop Samsung Galaxy A10 Dual SIM Red 32GB 4G LTE online in Egypt,2040.0,Samsung,"Online shopping for Samsung, and more. Get amazing prices in Egypt",,"['a10', 'dual', 'egypt', 'g', 'galaxy', 'gb', 'lte', 'online', 'red', 'samsung', 'shop', 'sim']",a10 dual egypt g galaxy gb lte online red samsung shop sim,sim shop samsung red online lte gb galaxy g egypt dual a10,galaxy gb lte online
296,238742,LEXAR JUMPDRIVE V10 8GB (FP)-\n,9.04,LEXAR,LEXAR JUMPDRIVE V10 8GB (FP)-. USB-stick. Harde schijf : 8 GB. Connectiviteit : 1 USB 2.0. Standaardkorting van -5% voor leden.,,"['fp)-\\n', 'gb', 'jumpdrive', 'lexar', 'v10']",fp)-\n gb jumpdrive lexar v10,v10 lexar jumpdrive gb fp)-\n,gb jumpdrive
297,148631,Intenso USB-Stick 3.0 Premium Line 8GB USB 3.0,9.99,,,,"['gb', 'intenso', 'line', 'premium', 'stick', 'usb']",gb intenso line premium stick usb,usb stick premium line intenso gb,line premium
298,427160,toshiba xqd sd 32gb 16 uhs-i go adapter + with + fnac.es no?niki de u1/u3 usb bei,9.99,Toshiba,,,"['adapter', 'bei', 'de', 'fnac.es', 'gb', 'no?niki', 'sd', 'toshiba', 'u1', 'u3', 'uhs', 'usb', 'xqd']",adapter bei de fnac.es gb no?niki sd toshiba u1 u3 uhs usb xqd,xqd usb uhs u3 u1 toshiba sd no?niki gb fnac.es de bei adapter,gb no?niki sd toshiba
299,574619,UHS-I Tarjeta 32GB PRO Carte professional UHS-I 128gb Ultra Savage - Cruzer OTG,597.99,,,,"['carte', 'cruzer', 'gb', 'otg', 'pro', 'professional', 'savage', 'tarjeta', 'uhs', 'ultra']",carte cruzer gb otg pro professional savage tarjeta uhs ultra,ultra uhs tarjeta savage professional pro otg gb cruzer carte,otg pro professional savage
300,1107100,SANDISK 10 32GB 32GB 64GB SPEICHERSTICK CLASSE 16GB EXTREME,20.99,SANDISK,,,"['classe', 'extreme', 'gb', 'sandisk', 'speicherstick']",classe extreme gb sandisk speicherstick,speicherstick sandisk gb extreme classe,extreme gb
301,459931,Clé USB Kingston Cl&amp;eacute; USB 32GB Kingston DT101 G2 - Sous blister (MK935278601),24.45,,,,"['blister', 'cl&amp;eacute', 'clé', 'dt101', 'g2', 'gb', 'kingston', 'mk935278601', 'sous', 'usb']",blister cl&amp;eacute clé dt101 g2 gb kingston mk935278601 sous usb,usb sous mk935278601 kingston gb g2 dt101 clé cl&amp;eacute blister,dt101 g2 gb kingston
302,1033376,Clé USB Lexar V30 32GB USB 2.0 (4169425),11.9,,,,"['clé', 'gb', 'lexar', 'usb', 'v30']",clé gb lexar usb v30,v30 usb lexar gb clé,gb lexar
303,17570,Carte TransMemory Ultra Dual 3.0 ULTRA Pendrive która a +Adaptateur Go,10.99,,,,"['adaptateur', 'carte', 'dual', 'która', 'pendrive', 'transmemory', 'ultra']",adaptateur carte dual która pendrive transmemory ultra,ultra transmemory pendrive która dual carte adaptateur,dual która
304,148648,"SANDISK ULTRA MICROSDHC CARTE ULTRA 633X 300MB/S (SDCZ73-128G-G46) 16 ADAPTATEUR UHS-II, USB ADAPTOR UP",9133.99,SanDisk,,,"['adaptateur', 'adaptor', 'carte', 'g46', 'ii', 'microsdhc', 's', 'sandisk', 'sdcz73', 'uhs', 'ultra', 'usb']",adaptateur adaptor carte g46 ii microsdhc s sandisk sdcz73 uhs ultra usb,usb ultra uhs sdcz73 sandisk s microsdhc ii g46 carte adaptor adaptateur,ii microsdhc s sandisk
305,705705,SANDISK V30 SD DTIG4 64 100MB/s 128GB de - Mb/s go adaptateur Recording - usb flash,9.96,SANDISK,,,"['adaptateur', 'de', 'dtig4', 'flash', 'gb', 'mb', 'recording', 's', 'sandisk', 'sd', 'usb', 'v30']",adaptateur de dtig4 flash gb mb recording s sandisk sd usb v30,v30 usb sd sandisk s recording mb gb flash dtig4 de adaptateur,gb mb recording s
306,1082542,KINGSTON SDSDQUAN-032G-G4A USB N1 128 300MB/S 10) 128 NEGRO (MICROSDXC,30.99,Kingston,,,"['g4a', 'kingston', 'microsdxc', 'n1', 'negro', 's', 'sdsdquan-032g', 'usb']",g4a kingston microsdxc n1 negro s sdsdquan-032g usb,usb sdsdquan-032g s negro n1 microsdxc kingston g4a,n1 negro
307,287919,Tesco pami?ci 32GB ultra GB 2.0 USB Drive 90 MODEL) Tarjetas,13.49,,SDK,,"['drive', 'gb', 'model', 'pami?ci', 'tarjetas', 'tesco', 'ultra', 'usb']",drive gb model pami?ci tarjetas tesco ultra usb,usb ultra tesco tarjetas pami?ci model gb drive,pami?ci tarjetas
308,779444,SONY ULTRA SD 10 SDXC R94/W70 GB 95MB/SEC. 3.1,107.99,Sony,,,"['gb', 'r94', 'sd', 'sdxc', 'sec', 'sony', 'ultra', 'w70']",gb r94 sd sdxc sec sony ultra w70,w70 ultra sony sec sdxc sd r94 gb,sdxc sec
309,304308,Pam??ová karta Kingston SDXC 256GB UHS-I U1 (90R/45W),2599.0,,,,"['gb', 'karta', 'kingston', 'pam??ová', 'sdxc', 'u1', 'uhs']",gb karta kingston pam??ová sdxc u1 uhs,uhs u1 sdxc pam??ová kingston karta gb,kingston pam??ová
310,1082548,Intenso Premium Line - clé USB - 8 Go\n,10.16,Intenso,"Intenso Premium Line - clé USB - 8 Go. Carte CompactFlash. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.",,"['clé', 'go\\n', 'intenso', 'line', 'premium', 'usb']",clé go\n intenso line premium usb,usb premium line intenso go\n clé,intenso line
311,361657,"PNY Technologies fd128att430-ef Attache 3.0 4 - Mémoire USB,PNY,FD128ATT4-EF",12.64,,,,"['attache', 'ef', 'fd128att4', 'fd128att430', 'mémoire', 'pny', 'technologies', 'usb']",attache ef fd128att4 fd128att430 mémoire pny technologies usb,usb technologies pny mémoire fd128att430 fd128att4 ef attache,fd128att430 mémoire
312,763069,"SANDISK N°282 GB, MEDIA - SDHC 64 16 CLASS X-SERIES TRAVELER",8.99,SanDisk,,,"['class', 'gb', 'media', 'n', 'sandisk', 'sdhc', 'series', 'traveler', 'x']",class gb media n sandisk sdhc series traveler x,x traveler series sdhc sandisk n media gb class,n sandisk
313,419009,"Karta 32GB Sandisk 10 di 32 dans microUSB Unità en GB, adaptateur,SanDisk,SDSDQM-016G-B35A MB/sec,",36.99,Sandisk,,,"['adaptateur', 'b35a', 'dans', 'di', 'en', 'gb', 'karta', 'mb', 'microusb', 'sandisk', 'sdsdqm-016g', 'sec', 'unità']",adaptateur b35a dans di en gb karta mb microusb sandisk sdsdqm-016g sec unità,unità sec sdsdqm-016g sandisk microusb mb karta gb en di dans b35a adaptateur,en gb karta mb
314,1066178,"SANDISK microSDHC Plus M302 DataTraveler Ultra Flash 10 Extra Mo/s, weiß Classe 10, Digital, V30, 1),",7.09,SANDISK,,,"['classe', 'datatraveler', 'digital', 'extra', 'flash', 'm302', 'microsdhc', 'mo', 'plus', 's', 'sandisk', 'ultra', 'v30', 'weiß']",classe datatraveler digital extra flash m302 microsdhc mo plus s sandisk ultra v30 weiß,weiß v30 ultra sandisk s plus mo microsdhc m302 flash extra digital datatraveler classe,m302 microsdhc mo plus
315,492739,Lexar Alu 3.0 Extreme Flash 16GB SD Card to - Accesorios 3.0 Fernseher,14.07,Lexar,,,"['accesorios', 'alu', 'card', 'extreme', 'fernseher', 'flash', 'gb', 'lexar', 'sd']",accesorios alu card extreme fernseher flash gb lexar sd,sd lexar gb flash fernseher extreme card alu accesorios,extreme fernseher
316,206027,Carte XQD Lexar XQD PRO 32 Go 1400X (MK937093372),87.45,,,,"['carte', 'lexar', 'mk937093372', 'pro', 'xqd']",carte lexar mk937093372 pro xqd,xqd pro mk937093372 lexar carte,lexar mk937093372
317,476365,"Memoria Technology Pro Standard Exceria CL10 Sandisk Memory 256 4, sfg1g read,SanDisk,SDSDXNE-016G-GNCIN",42.49,Sandisk,,,"['cl10', 'exceria', 'g', 'gncin', 'memoria', 'memory', 'pro', 'read', 'sandisk', 'sdsdxne-016g', 'sfg1', 'standard', 'technology']",cl10 exceria g gncin memoria memory pro read sandisk sdsdxne-016g sfg1 standard technology,technology standard sfg1 sdsdxne-016g sandisk read pro memory memoria gncin g exceria cl10,memoria memory pro read
318,1123533,"con 64 SF-G 300MB/s UHS Flash SDHC 3.1\n MICROSDHC32 Karta 64 Tablets />\nhead.js(\""/common2/js/libs/jquery (64 (MK93708275)",31.99,,,,"['con', 'flash', 'g', 'jquery', 'js', 'karta', 'libs', 'microsdhc32', 'mk93708275', 's', 'sdhc', 'sf', 'tablets', 'uhs']",con flash g jquery js karta libs microsdhc32 mk93708275 s sdhc sf tablets uhs,uhs tablets sf sdhc s mk93708275 microsdhc32 libs karta js jquery g flash con,karta libs microsdhc32 mk93708275
319,689358,INTENSO Premium Line USB-Stick,8.99,,,,"['intenso', 'line', 'premium', 'stick', 'usb']",intenso line premium stick usb,usb stick premium line intenso,line premium
320,795856,MEMORIA PROFESSIONAL 64GB 95MB/S 64GB 64GB KINGSTON DA MICROSDXC 98,24.99,Kingston,,,"['da', 'gb', 'kingston', 'memoria', 'microsdxc', 'professional', 's']",da gb kingston memoria microsdxc professional s,s professional microsdxc memoria kingston gb da,kingston memoria
321,894160,Shop Samsung Galaxy A10 Dual SIM Black 32GB 4G LTE online in Egypt,2039.0,Samsung,"Online shopping for Samsung, and more. Get amazing prices in Egypt",,"['a10', 'black', 'dual', 'egypt', 'g', 'galaxy', 'gb', 'lte', 'online', 'samsung', 'shop', 'sim']",a10 black dual egypt g galaxy gb lte online samsung shop sim,sim shop samsung online lte gb galaxy g egypt dual black a10,g galaxy gb lte
322,443604,Clé USB Sandisk Cruzer Extreme CZ80 16 Go USB 3.0 - CZ80 16G EXTR USB3 N (1396994),40.48,,,,"['clé', 'cruzer', 'cz80', 'extr', 'extreme', 'g', 'n', 'sandisk', 'usb', 'usb3']",clé cruzer cz80 extr extreme g n sandisk usb usb3,usb3 usb sandisk n g extreme extr cz80 cruzer clé,extr extreme g n
323,861401,"Sony Speed SDHC GB, USB mobile - go 10 -50% till Speicherkarte 10, Memory 10, 100MB/s, adaptateur",42989.0,Sony,,,"['adaptateur', 'gb', 'memory', 'mobile', 's', 'sdhc', 'sony', 'speed', 'speicherkarte', 'till', 'usb']",adaptateur gb memory mobile s sdhc sony speed speicherkarte till usb,usb till speicherkarte speed sony sdhc s mobile memory gb adaptateur,mobile s sdhc sony
324,132315,Carte - Scheda SDXC 4 200 - Edge,27.99,,,,"['carte', 'edge', 'scheda', 'sdxc']",carte edge scheda sdxc,sdxc scheda edge carte,
325,50396,"cartes pami?ci extreme - 16gb 95mb/s microsdxc i 10 90 samsung 22,50% (4115945) sd mémoire",12.99,Samsung,,,"['cartes', 'extreme', 'gb', 'microsdxc', 'mémoire', 'pami?ci', 's', 'samsung', 'sd']",cartes extreme gb microsdxc mémoire pami?ci s samsung sd,sd samsung s pami?ci mémoire microsdxc gb extreme cartes,microsdxc mémoire
326,1098976,"TOSHIBA EXCERIA PRO M401, 16 GB",24.95,,,,"['exceria', 'gb', 'm401', 'pro', 'toshiba']",exceria gb m401 pro toshiba,toshiba pro m401 gb exceria,gb m401
327,492769,"Karta SDHC MICROSDHC32 SF-G UHS 64 64 3.1\n 300MB/s Flash Tablets con />\nhead.js(\""/common2/js/libs/jquery (64 (MK93708275)",35.73,,,,"['con', 'flash', 'g', 'jquery', 'js', 'karta', 'libs', 'microsdhc32', 'mk93708275', 's', 'sdhc', 'sf', 'tablets', 'uhs']",con flash g jquery js karta libs microsdhc32 mk93708275 s sdhc sf tablets uhs,uhs tablets sf sdhc s mk93708275 microsdhc32 libs karta js jquery g flash con,karta libs microsdhc32 mk93708275
328,124131,V30 karta 64GB mémoire Card SanDisk 3.0,693.99,SanDisk,,,"['card', 'gb', 'karta', 'mémoire', 'sandisk', 'v30']",card gb karta mémoire sandisk v30,v30 sandisk mémoire karta gb card,karta mémoire
329,845032,Clé KINGSTON Blade 32GB de silber 2.0 U3 3.1 Go V30 blister U3,8490.0,KINGSTON,,,"['blade', 'blister', 'clé', 'de', 'gb', 'kingston', 'silber', 'u3', 'v30']",blade blister clé de gb kingston silber u3 v30,v30 u3 silber kingston gb de clé blister blade,de gb
330,214249,Intenso premium line 64gb usb 3.0 (3534490)\n,41.15,Intenso,"Intenso premium line 64gb usb 3.0 (3534490). Clé USB. Remise 5% pour les adhérents. Achetez vos produits high-tech (ordinateur, ipad, accessoires informatique) en ligne et retirez-les en magasin.",,"['gb', 'intenso', 'line', 'premium', 'usb']",gb intenso line premium usb,usb premium line intenso gb,intenso line
331,984303,Attache 4 - Black Pny Achat dans le rayon Clés USB Usb 2.0,7.71,,,,"['achat', 'attache', 'black', 'clés', 'dans', 'le', 'pny', 'rayon', 'usb']",achat attache black clés dans le pny rayon usb,usb rayon pny le dans clés black attache achat,clés dans
332,287984,"Sony SF8U Scheda SD HC, UHS-I, Classe 10, 8 GB, Nero",,,,,"['classe', 'gb', 'hc', 'nero', 'scheda', 'sd', 'sf8u', 'sony', 'uhs']",classe gb hc nero scheda sd sf8u sony uhs,uhs sony sf8u sd scheda nero hc gb classe,nero scheda
333,1148146,SANDISK ULTRA LINE 32GB PAMI?CI USB CARD,8.99,SanDisk,,,"['card', 'gb', 'line', 'pami?ci', 'sandisk', 'ultra', 'usb']",card gb line pami?ci sandisk ultra usb,usb ultra sandisk pami?ci line gb card,line pami?ci
334,435442,"adapter u3 sdxc 10, micro 32gb 32go extreme(r) usb ljds70-16gabeu sandisk c20m sd usb zdj?? 260mb/s 4k",60.99,SanDisk,,,"['adapter', 'c20', 'extreme(r', 'gb', 'ljds70', 'm', 'micro', 's', 'sandisk', 'sd', 'sdxc', 'u3', 'usb', 'zdj']",adapter c20 extreme(r gb ljds70 m micro s sandisk sd sdxc u3 usb zdj,zdj usb u3 sdxc sd sandisk s micro m ljds70 gb extreme(r c20 adapter,m micro s sandisk
335,1107192,LINE SDDD2-032G-G46 SONY 3.0 95MB/S 32 HIGH SD 10 MICROSDHC UHS DUO,25208.99,Sony,Saber,,"['duo', 'g46', 'high', 'line', 'microsdhc', 's', 'sd', 'sddd2', 'sony', 'uhs']",duo g46 high line microsdhc s sd sddd2 sony uhs,uhs sony sddd2 sd s microsdhc line high g46 duo,line microsdhc s sd
336,550140,Sandisk SDCZ880-256G-G46 Cruzer Extreme Drive,178.17,,,,"['cruzer', 'drive', 'extreme', 'g46', 'sandisk', 'sdcz880']",cruzer drive extreme g46 sandisk sdcz880,sdcz880 sandisk g46 extreme drive cruzer,extreme g46
337,1131772,Kingston Ultimate - carte mémoire flash - 16 Go - SDHC,,,,,"['carte', 'flash', 'kingston', 'mémoire', 'sdhc', 'ultimate']",carte flash kingston mémoire sdhc ultimate,ultimate sdhc mémoire kingston flash carte,kingston mémoire
338,451843,sandisk lsdmi8gbbbeu300a ultra - blau card lsdmi16gbb1eu300a,134.99,SanDisk,,,"['blau', 'card', 'lsdmi16gbb1eu300a', 'lsdmi8gbbbeu300a', 'sandisk', 'ultra']",blau card lsdmi16gbb1eu300a lsdmi8gbbbeu300a sandisk ultra,ultra sandisk lsdmi8gbbbeu300a lsdmi16gbb1eu300a card blau,lsdmi16gbb1eu300a lsdmi8gbbbeu300a
339,247046,"SanDisk Technology Memoria 1000x Silber\\u002FSchwarz, C (4224221) GB C10 16 Adaptateur to MB/s, - V30 U3,",20.99,SanDisk,,,"['adaptateur', 'c', 'c10', 'gb', 'mb', 'memoria', 's', 'sandisk', 'silber\\\\u002fschwarz', 'technology', 'u3', 'v30']",adaptateur c c10 gb mb memoria s sandisk silber\\u002fschwarz technology u3 v30,v30 u3 technology silber\\u002fschwarz sandisk s memoria mb gb c10 c adaptateur,mb memoria s sandisk
340,1148176,"Pami?? SD Premium Bracelets GB Plus 32 UHS-I (3.1 Vitesse 150 Sous - GB,",28.3,,,,"['bracelets', 'gb', 'pami', 'plus', 'premium', 'sd', 'sous', 'uhs', 'vitesse']",bracelets gb pami plus premium sd sous uhs vitesse,vitesse uhs sous sd premium plus pami gb bracelets,plus premium
341,853266,Kingston - carte mémoire flash - 16 Go - microSDHC UHS-I,,,,,"['carte', 'flash', 'kingston', 'microsdhc', 'mémoire', 'uhs']",carte flash kingston microsdhc mémoire uhs,uhs mémoire microsdhc kingston flash carte,kingston microsdhc
342,443667,LEXAR CANVAS X 3.0 100MB/S |,159.99,Lexar,,,"['canvas', 'lexar', 's', 'x']",canvas lexar s x,x s lexar canvas,
343,476435,Kingston SDHC Class 10 UHS-I 16GB,24.99,,,,"['class', 'gb', 'kingston', 'sdhc', 'uhs']",class gb kingston sdhc uhs,uhs sdhc kingston gb class,gb kingston
344,894229,Clé USB Toshiba THN-U202W1280E4 128Go USB 2.0 Type A Blanc lecteur USB flash (MK1725168789),46.94,,,,"['blanc', 'clé', 'flash', 'lecteur', 'mk1725168789', 'thn', 'toshiba', 'type', 'u202w1280e4', 'usb']",blanc clé flash lecteur mk1725168789 thn toshiba type u202w1280e4 usb,usb u202w1280e4 type toshiba thn mk1725168789 lecteur flash clé blanc,lecteur mk1725168789 thn toshiba
345,795932,Sandisk SDCZ880-256G-G46 Cruzer Extreme Memoria USB portatile,182.06,,,,"['cruzer', 'extreme', 'g46', 'memoria', 'portatile', 'sandisk', 'sdcz880', 'usb']",cruzer extreme g46 memoria portatile sandisk sdcz880 usb,usb sdcz880 sandisk portatile memoria g46 extreme cruzer,memoria portatile
346,804127,Clé USB Intenso Cl&amp;eacute; USB 16GB Intenso Basic Line - Sous blister (MK48541586),12.19,,,,"['basic', 'blister', 'cl&amp;eacute', 'clé', 'gb', 'intenso', 'line', 'mk48541586', 'sous', 'usb']",basic blister cl&amp;eacute clé gb intenso line mk48541586 sous usb,usb sous mk48541586 line intenso gb clé cl&amp;eacute blister basic,clé gb intenso line
347,1000736,"Kingston DataTraveler SE9 G2 - Memoria 8GB USB 3.0, plateado",,,,,"['datatraveler', 'g2', 'gb', 'kingston', 'memoria', 'plateado', 'se9', 'usb']",datatraveler g2 gb kingston memoria plateado se9 usb,usb se9 plateado memoria kingston gb g2 datatraveler,kingston memoria
348,918818,Cruzer SDSDUNC-128G-GZFIN Cruzerfit (95MB/s X1000 SANDISK SF-G USB GB,36.99,SANDISK,,,"['cruzer', 'cruzerfit', 'g', 'gb', 'gzfin', 's', 'sandisk', 'sdsdunc-128g', 'sf', 'usb', 'x1000']",cruzer cruzerfit g gb gzfin s sandisk sdsdunc-128g sf usb x1000,x1000 usb sf sdsdunc-128g sandisk s gzfin gb g cruzerfit cruzer,gb gzfin s sandisk
