ProdName,Annotations
8 GB DDR4  39.62 cm (15.6 inch)  Laptop 1 TB HDD Intel Core i5 Processor (8th Gen) 64 bit Windows 10 Asus ZenBook,"[(0, 10, 'RAM'), (11, 32, 'Dim'), (33, 39, 'Category'), (40, 48, 'Disk'), (49, 82, 'Processor'), (83, 100, 'OS'), (101, 105, 'Brand'), (106, 113, 'Model')]"
1 TB HDD 64 bit Windows 10 Vivo Asus AMD Ryzen 5 Quad Core Processor 39.62 cm (15.6 inch)  8 GB DDR4  Laptop,"[(0, 8, 'Disk'), (9, 26, 'OS'), (27, 31, 'Model'), (32, 36, 'Brand'), (37, 68, 'Processor'), (69, 90, 'Dim'), (91, 101, 'RAM'), (102, 108, 'Category')]"
8 GB DDR4  Lenovo Ideapad 512 GB SSD Intel Core i5 Processor (8th Gen) 39.62 cm (15.6 inch)  64 bit Windows 10 Laptop,"[(0, 10, 'RAM'), (11, 17, 'Brand'), (18, 25, 'Model'), (26, 36, 'Disk'), (37, 70, 'Processor'), (71, 92, 'Dim'), (93, 110, 'OS'), (111, 117, 'Category')]"
39.62 cm (15.6 inch)  1 TB HDD Lenovo Ideapad Laptop 4 GB DDR4  64 bit Windows 10 Intel Core i3 Processor (7th Gen),"[(0, 21, 'Dim'), (22, 30, 'Disk'), (31, 37, 'Brand'), (38, 45, 'Model'), (46, 52, 'Category'), (53, 63, 'RAM'), (64, 81, 'OS'), (82, 115, 'Processor')]"
16 GB DDR4  39.62 cm (15.6 inch) Touchscreen  HP Intel Core i7 Processor (10th Gen) 64 bit Windows 10 EliteBook 512 GB SSD Laptop,"[(0, 11, 'RAM'), (12, 45, 'Dim'), (46, 48, 'Brand'), (49, 83, 'Processor'), (84, 101, 'OS'), (102, 111, 'Model'), (112, 122, 'Disk'), (123, 129, 'Category')]"
XPS 8 GB DDR4  Dell 1 TB HDD 35.56 cm (14 inch)  Intel Core i3 Processor (8th Gen) Laptop 64 bit Linux/Ubuntu,"[(0, 3, 'Model'), (4, 14, 'RAM'), (15, 19, 'Brand'), (20, 28, 'Disk'), (29, 48, 'Dim'), (49, 82, 'Processor'), (83, 89, 'Category'), (90, 109, 'OS')]"
33.78 cm (13.3 inch) Touchscreen  HP 512 GB SSD 16 GB DDR4  64 bit Windows 10 EliteBook Laptop Intel Core i7 Processor (8th Gen),"[(0, 33, 'Dim'), (34, 36, 'Brand'), (37, 47, 'Disk'), (48, 59, 'RAM'), (60, 77, 'OS'), (78, 87, 'Model'), (88, 94, 'Category'), (95, 128, 'Processor')]"
4 GB DDR4  Intel Core i3 Processor (7th Gen) Ideapad Lenovo 1 TB HDD 35.56 cm (14 inch)  Laptop 64 bit D,"[(0, 10, 'RAM'), (11, 44, 'Processor'), (45, 52, 'Model'), (53, 59, 'Brand'), (60, 68, 'Disk'), (69, 88, 'Dim'), (89, 95, 'Category'), (96, 104, 'OS')]"
8 GB DDR4  Intel Core i5 Processor (8th Gen) 256 GB SSD HP Laptop 64 bit Windows 10 ProBook 33.78 cm (13.3 inch) Touchscreen ,"[(0, 10, 'RAM'), (11, 44, 'Processor'), (45, 55, 'Disk'), (56, 58, 'Brand'), (59, 65, 'Category'), (66, 83, 'OS'), (84, 91, 'Model'), (92, 125, 'Dim')]"
64 bit Windows 10 4 GB DDR4  1 TB HDD AMD APU Dual Core A4 Processor Aspire 39.62 cm (15.6 inch)  Laptop Acer,"[(0, 17, 'OS'), (18, 28, 'RAM'), (29, 37, 'Disk'), (38, 68, 'Processor'), (69, 75, 'Model'), (76, 97, 'Dim'), (98, 104, 'Category'), (105, 109, 'Brand')]"
1 TB HDD 35.56 cm (14 inch)  Laptop Dell Intel Core i3 Processor (8th Gen) 64 bit Windows 10 Vostro 4 GB DDR4 ,"[(0, 8, 'Disk'), (9, 28, 'Dim'), (29, 35, 'Category'), (36, 40, 'Brand'), (41, 74, 'Processor'), (75, 92, 'OS'), (93, 99, 'Model'), (100, 110, 'RAM')]"
39.62 cm (15.6 inch)  Aspire 1 TB HDD 64 bit Windows 10 AMD APU Dual Core A4 Processor (7th Gen) Acer 4 GB DDR4  Laptop,"[(0, 21, 'Dim'), (22, 28, 'Model'), (29, 37, 'Disk'), (38, 55, 'OS'), (56, 96, 'Processor'), (97, 101, 'Brand'), (102, 112, 'RAM'), (113, 119, 'Category')]"
64 bit D Intel Core i3 Processor (7th Gen) HP 4 GB DDR4  1 TB HDD Laptop 39.62 cm (15.6 inch)  Pavilion,"[(0, 8, 'OS'), (9, 42, 'Processor'), (43, 45, 'Brand'), (46, 56, 'RAM'), (57, 65, 'Disk'), (66, 72, 'Category'), (73, 94, 'Dim'), (95, 103, 'Model')]"
Intel Core i5 Processor (8th Gen) Pavilion 39.62 cm (15.6 inch)  8 GB DDR4  HP 1 TB HDD|8 GB SSD Laptop 64 bit Windows 10,"[(0, 33, 'Processor'), (34, 42, 'Model'), (43, 64, 'Dim'), (65, 75, 'RAM'), (76, 78, 'Brand'), (79, 96, 'Disk'), (97, 103, 'Category'), (104, 121, 'OS')]"
4 GB DDR3  39.62 cm (15.6 inch)  Dell 1 TB HDD Laptop Vostro 64 bit Windows 10 Intel Core i3 Processor (6th Gen),"[(0, 10, 'RAM'), (11, 32, 'Dim'), (33, 37, 'Brand'), (38, 46, 'Disk'), (47, 53, 'Category'), (54, 60, 'Model'), (61, 78, 'OS'), (79, 112, 'Processor')]"
Intel Core i3 Processor (7th Gen) 1 TB HDD HP 64 bit Windows 10 39.62 cm (15.6 inch)  4 GB DDR4  Laptop Pavilion,"[(0, 33, 'Processor'), (34, 42, 'Disk'), (43, 45, 'Brand'), (46, 63, 'OS'), (64, 85, 'Dim'), (86, 96, 'RAM'), (97, 103, 'Category'), (104, 112, 'Model')]"
Laptop Vivo Asus 1 TB HDD 64 bit D 35.56 cm (14 inch)  4 GB DDR4  Intel Core i3 Processor (7th Gen),"[(0, 6, 'Category'), (7, 11, 'Model'), (12, 16, 'Brand'), (17, 25, 'Disk'), (26, 34, 'OS'), (35, 54, 'Dim'), (55, 65, 'RAM'), (66, 99, 'Processor')]"
Acer 39.62 cm (15.6 inch)  64 bit Windows 10 Laptop Intel Core i5 Processor (8th Gen) Aspire 1 TB HDD 8 GB DDR4 ,"[(0, 4, 'Brand'), (5, 26, 'Dim'), (27, 44, 'OS'), (45, 51, 'Category'), (52, 85, 'Processor'), (86, 92, 'Model'), (93, 101, 'Disk'), (102, 112, 'RAM')]"
16 GB DDR4  Zbook 64 bit Windows 10 Intel Core i7 Processor (8th Gen) 1 TB HDD|256 GB SSD Laptop 39.62 cm (15.6 inch)  HP,"[(0, 11, 'RAM'), (12, 17, 'Model'), (18, 35, 'OS'), (36, 69, 'Processor'), (70, 89, 'Disk'), (90, 96, 'Category'), (97, 118, 'Dim'), (119, 121, 'Brand')]"
39.62 cm (15.6 inch)  Laptop Vostro Intel Core i5 Processor (8th Gen) 4 GB DDR4  Linux/Ubuntu Dell 1 TB HDD,"[(0, 21, 'Dim'), (22, 28, 'Category'), (29, 35, 'Model'), (36, 69, 'Processor'), (70, 80, 'RAM'), (81, 93, 'OS'), (94, 98, 'Brand'), (99, 107, 'Disk')]"
64 bit Windows 10 Dell AMD Ryzen 5 Quad Core Processor 8 GB DDR4  39.62 cm (15.6 inch)  Laptop 1 TB HDD Inspiron,"[(0, 17, 'OS'), (18, 22, 'Brand'), (23, 54, 'Processor'), (55, 65, 'RAM'), (66, 87, 'Dim'), (88, 94, 'Category'), (95, 103, 'Disk'), (104, 112, 'Model')]"
Ideapad 1 TB HDD Intel Core i3 Processor (8th Gen) 4 GB DDR4  35.56 cm (14 inch)  64 bit Windows 10 Lenovo Laptop,"[(0, 7, 'Model'), (8, 16, 'Disk'), (17, 50, 'Processor'), (51, 61, 'RAM'), (62, 81, 'Dim'), (82, 99, 'OS'), (100, 106, 'Brand'), (107, 113, 'Category')]"
AGB 16 GB DDR4  64 bit Windows 10 1 TB HDD|1 TB SSD 35.56 cm (14 inch)  Laptop Intel Core i7 Processor (7th Gen) Orion,"[(0, 3, 'Brand'), (4, 15, 'RAM'), (16, 33, 'OS'), (34, 51, 'Disk'), (52, 71, 'Dim'), (72, 78, 'Category'), (79, 112, 'Processor'), (113, 118, 'Model')]"
39.62 cm (15.6 inch)  ThinkPad L Series 1 TB HDD 4 GB DDR3  D Intel Core i5 Processor (4th Gen) Laptop Lenovo,"[(0, 21, 'Dim'), (22, 39, 'Model'), (40, 48, 'Disk'), (49, 59, 'RAM'), (60, 61, 'OS'), (62, 95, 'Processor'), (96, 102, 'Category'), (103, 109, 'Brand')]"
64 bit Windows 10 4 GB DDR3  Ideapad 1 TB HDD Lenovo 35.56 cm (14 inch)  Laptop Intel Core i5 Processor (6th Gen),"[(0, 17, 'OS'), (18, 28, 'RAM'), (29, 36, 'Model'), (37, 45, 'Disk'), (46, 52, 'Brand'), (53, 72, 'Dim'), (73, 79, 'Category'), (80, 113, 'Processor')]"
39.62 cm (15.6 inch)  Laptop Lenovo 1 TB HDD Intel Core i7 Processor (8th Gen) 8 GB DDR4  Ideapad 64 bit Windows 10,"[(0, 21, 'Dim'), (22, 28, 'Category'), (29, 35, 'Brand'), (36, 44, 'Disk'), (45, 78, 'Processor'), (79, 89, 'RAM'), (90, 97, 'Model'), (98, 115, 'OS')]"
Lenovo 4 GB DDR3  39.62 cm (15.6 inch)  64 bit Windows 10 Laptop Ideapad 1 TB HDD AMD APU Quad Core A6 Processor,"[(0, 6, 'Brand'), (7, 17, 'RAM'), (18, 39, 'Dim'), (40, 57, 'OS'), (58, 64, 'Category'), (65, 72, 'Model'), (73, 81, 'Disk'), (82, 112, 'Processor')]"
Lenovo 500 GB HDD 39.62 cm (15.6 inch)  Intel Pentium Quad Core Processor (4th Gen) 4 GB DDR3  Legion D Laptop,"[(0, 6, 'Brand'), (7, 17, 'Disk'), (18, 39, 'Dim'), (40, 83, 'Processor'), (84, 94, 'RAM'), (95, 101, 'Model'), (102, 103, 'OS'), (104, 110, 'Category')]"
4 GB DDR4  Laptop Ideapad 1 TB HDD D Intel Core i3 Processor (7th Gen) Lenovo 39.62 cm (15.6 inch) ,"[(0, 10, 'RAM'), (11, 17, 'Category'), (18, 25, 'Model'), (26, 34, 'Disk'), (35, 36, 'OS'), (37, 70, 'Processor'), (71, 77, 'Brand'), (78, 99, 'Dim')]"
